Date,StockCode,Quantity,DayOfWeek,Month,IsWeekend,Demand,Lag_7,Lag_14,Rolling_Mean_7,Rolling_Std_7
2011-12-08,22178,109.0,3,12,0,109.0,158.0,78.0,123.28571428571429,126.11729234554409
2011-12-09,22178,18.0,4,12,0,18.0,26.0,12.0,116.28571428571429,125.22608126333522
2010-12-15,15036,0.0,2,12,0,0.0,13.0,0.0,4.714285714285714,5.529143565818174
2010-12-16,15036,12.0,3,12,0,12.0,1.0,48.0,2.857142857142857,4.336994790119507
2010-12-17,15036,7.0,4,12,0,7.0,3.0,15.0,4.428571428571429,5.4116276928216545
2010-12-18,15036,0.0,5,12,1,0.0,0.0,0.0,5.0,5.4467115461227245
2010-12-19,15036,0.0,6,12,1,0.0,0.0,12.0,5.0,5.4467115461227245
2010-12-20,15036,6.0,0,12,0,6.0,4.0,4.0,5.0,5.4467115461227245
2010-12-21,15036,24.0,1,12,0,24.0,12.0,0.0,5.285714285714286,5.437961803049789
2010-12-22,15036,0.0,2,12,0,0.0,0.0,13.0,7.0,8.774964387392119
2010-12-23,15036,0.0,3,12,0,0.0,12.0,1.0,7.0,8.774964387392119
2010-12-24,15036,0.0,4,12,0,0.0,7.0,3.0,5.285714285714286,8.807464366741913
2010-12-25,15036,0.0,5,12,1,0.0,0.0,0.0,4.285714285714286,8.976158898517145
2010-12-26,15036,0.0,6,12,1,0.0,0.0,0.0,4.285714285714286,8.976158898517145
2010-12-27,15036,0.0,0,12,0,0.0,6.0,4.0,4.285714285714286,8.976158898517145
2010-12-28,15036,0.0,1,12,0,0.0,24.0,12.0,3.4285714285714284,9.07114735222145
2010-12-29,15036,0.0,2,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-30,15036,0.0,3,12,0,0.0,0.0,12.0,0.0,0.0
2010-12-31,15036,0.0,4,12,0,0.0,0.0,7.0,0.0,0.0
2011-01-01,15036,0.0,5,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-02,15036,0.0,6,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-03,15036,0.0,0,1,0,0.0,0.0,6.0,0.0,0.0
2011-01-04,15036,0.0,1,1,0,0.0,0.0,24.0,0.0,0.0
2011-01-05,15036,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-06,15036,13.0,3,1,0,13.0,0.0,0.0,0.0,0.0
2011-01-07,15036,5.0,4,1,0,5.0,0.0,0.0,1.8571428571428572,4.913538149119954
2011-01-08,15036,0.0,5,1,1,0.0,0.0,0.0,2.5714285714285716,4.961758520831865
2011-01-09,15036,0.0,6,1,1,0.0,0.0,0.0,2.5714285714285716,4.961758520831865
2011-01-10,15036,19.0,0,1,0,19.0,0.0,0.0,2.5714285714285716,4.961758520831865
2011-01-11,15036,12.0,1,1,0,12.0,0.0,0.0,5.285714285714286,7.739816658342877
2011-01-12,15036,4.0,2,1,0,4.0,0.0,0.0,7.0,7.702813338860896
2011-01-13,15036,121.0,3,1,0,121.0,13.0,0.0,7.571428571428571,7.230886134196436
2011-01-14,15036,3.0,4,1,0,3.0,5.0,0.0,23.0,43.749285708454714
2011-01-15,15036,0.0,5,1,1,0.0,0.0,0.0,22.714285714285715,43.89272637432572
2011-01-16,15036,0.0,6,1,1,0.0,0.0,0.0,22.714285714285715,43.89272637432572
2011-01-17,15036,15.0,0,1,0,15.0,19.0,0.0,22.714285714285715,43.89272637432572
2011-01-18,15036,0.0,1,1,0,0.0,12.0,0.0,22.142857142857142,43.975101180207915
2011-01-19,15036,12.0,2,1,0,12.0,4.0,0.0,20.428571428571427,44.66488980118926
2011-01-20,15036,0.0,3,1,0,0.0,121.0,13.0,21.571428571428573,44.275113938709566
2011-01-21,15036,0.0,4,1,0,0.0,3.0,5.0,4.285714285714286,6.447590912226695
2011-01-22,15036,0.0,5,1,1,0.0,0.0,0.0,3.857142857142857,6.644009116704825
2011-01-23,15036,12.0,6,1,1,12.0,0.0,0.0,3.857142857142857,6.644009116704825
2011-01-24,15036,3.0,0,1,0,3.0,15.0,19.0,5.571428571428571,7.020378500174615
2011-01-25,15036,48.0,1,1,0,48.0,0.0,12.0,3.857142857142857,5.669467095138381
2011-01-26,15036,12.0,2,1,0,12.0,12.0,4.0,10.714285714285714,17.30813186255028
2011-01-27,15036,48.0,3,1,0,48.0,0.0,121.0,10.714285714285714,17.30813186255028
2011-01-28,15036,1.0,4,1,0,1.0,0.0,3.0,17.571428571428573,21.384239857561315
2011-01-29,15036,0.0,5,1,1,0.0,0.0,0.0,17.714285714285715,21.25021008299514
2011-01-30,15036,0.0,6,1,1,0.0,12.0,0.0,17.714285714285715,21.25021008299514
2011-01-31,15036,649.0,0,1,0,649.0,3.0,15.0,16.0,22.24859546128698
2011-02-01,15036,36.0,1,2,0,36.0,48.0,0.0,108.28571428571429,239.3997453950987
2011-02-02,15036,4.0,2,2,0,4.0,12.0,12.0,106.57142857142857,239.94572799062786
2011-02-03,15036,12.0,3,2,0,12.0,48.0,0.0,105.42857142857143,240.48967901821837
2011-02-04,15036,1212.0,4,2,0,1212.0,1.0,0.0,100.28571428571429,242.30058074336392
2011-02-05,15036,0.0,5,2,1,0.0,0.0,0.0,273.2857142857143,477.63400014575814
2011-02-06,15036,0.0,6,2,1,0.0,0.0,12.0,273.2857142857143,477.63400014575814
2011-02-07,15036,0.0,0,2,0,0.0,649.0,3.0,273.2857142857143,477.63400014575814
2011-02-08,15036,1.0,1,2,0,1.0,36.0,48.0,180.57142857142858,455.00141287064787
2011-02-09,15036,31.0,2,2,0,31.0,4.0,12.0,175.57142857142858,457.04261549767153
2011-02-10,15036,0.0,3,2,0,0.0,12.0,48.0,179.42857142857142,455.464545690389
2011-02-11,15036,0.0,4,2,0,0.0,1212.0,1.0,177.71428571428572,456.2216984046661
2011-02-12,15036,0.0,5,2,1,0.0,0.0,0.0,4.571428571428571,11.659861961123111
2011-02-13,15036,36.0,6,2,1,36.0,0.0,0.0,4.571428571428571,11.659861961123111
2011-02-14,15036,4.0,0,2,0,4.0,0.0,649.0,9.714285714285714,16.316804075497124
2011-02-15,15036,60.0,1,2,0,60.0,1.0,36.0,10.285714285714286,15.986601532892877
2011-02-16,15036,637.0,2,2,0,637.0,31.0,4.0,18.714285714285715,23.87965860807392
2011-02-17,15036,24.0,3,2,0,24.0,0.0,12.0,105.28571428571429,235.6145965241503
2011-02-18,15036,13.0,4,2,0,13.0,0.0,1212.0,108.71428571428571,233.99623521594987
2011-02-19,15036,0.0,5,2,1,0.0,0.0,0.0,110.57142857142857,233.03923642658495
2011-02-20,15036,24.0,6,2,1,24.0,36.0,0.0,110.57142857142857,233.03923642658495
2011-02-21,15036,0.0,0,2,0,0.0,4.0,0.0,108.85714285714286,233.72236276647322
2011-02-22,15036,24.0,1,2,0,24.0,60.0,1.0,108.28571428571429,234.026148315179
2011-02-23,15036,20.0,2,2,0,20.0,637.0,31.0,103.14285714285714,235.6540038357286
2011-02-24,15036,36.0,3,2,0,36.0,24.0,0.0,15.0,10.969655114604953
2011-02-25,15036,48.0,4,2,0,48.0,13.0,0.0,16.714285714285715,13.300554947249651
2011-02-26,15036,0.0,5,2,1,0.0,0.0,0.0,21.714285714285715,17.566201313074885
2011-02-27,15036,0.0,6,2,1,0.0,24.0,36.0,21.714285714285715,17.566201313074885
2011-02-28,15036,38.0,0,2,0,38.0,0.0,4.0,18.285714285714285,19.302109433206358
2011-03-01,15036,16.0,1,3,0,16.0,24.0,60.0,23.714285714285715,18.63432572534194
2011-03-02,15036,0.0,2,3,0,0.0,20.0,637.0,22.571428571428573,18.85786434406327
2011-03-03,15036,7.0,3,3,0,7.0,36.0,24.0,19.714285714285715,20.734144831769818
2011-03-04,15036,30.0,4,3,0,30.0,48.0,13.0,15.571428571428571,19.814617019238423
2011-03-05,15036,0.0,5,3,1,0.0,0.0,0.0,13.0,15.631165450259255
2011-03-06,15036,0.0,6,3,1,0.0,0.0,24.0,13.0,15.631165450259255
2011-03-07,15036,45.0,0,3,0,45.0,38.0,0.0,13.0,15.631165450259255
2011-03-08,15036,4.0,1,3,0,4.0,16.0,24.0,14.0,17.597348285088636
2011-03-09,15036,84.0,2,3,0,84.0,0.0,20.0,12.285714285714286,17.950991483429
2011-03-10,15036,224.0,3,3,0,224.0,7.0,36.0,24.285714285714285,31.404427955913164
2011-03-11,15036,0.0,4,3,0,0.0,30.0,48.0,55.285714285714285,80.39219341394292
2011-03-12,15036,0.0,5,3,1,0.0,0.0,0.0,51.0,82.73048611807728
2011-03-13,15036,12.0,6,3,1,12.0,0.0,0.0,51.0,82.73048611807728
2011-03-14,15036,12.0,0,3,0,12.0,45.0,38.0,52.714285714285715,81.61436614901085
2011-03-15,15036,0.0,1,3,0,0.0,4.0,16.0,48.0,83.07426396504141
2011-03-16,15036,48.0,2,3,0,48.0,84.0,0.0,47.42857142857143,83.4403122854041
2011-03-17,15036,634.0,3,3,0,634.0,224.0,7.0,42.285714285714285,81.90586931698775
2011-03-18,15036,612.0,4,3,0,612.0,0.0,30.0,100.85714285714286,235.70562754661353
2011-03-19,15036,0.0,5,3,1,0.0,0.0,0.0,188.28571428571428,297.4702866314071
2011-03-20,15036,36.0,6,3,1,36.0,12.0,0.0,188.28571428571428,297.4702866314071
2011-03-21,15036,24.0,0,3,0,24.0,12.0,45.0,191.71428571428572,295.2296926607679
2011-03-22,15036,51.0,1,3,0,51.0,0.0,4.0,193.42857142857142,294.0447001975818
2011-03-23,15036,0.0,2,3,0,0.0,48.0,84.0,200.71428571428572,289.04250799592
2011-03-24,15036,0.0,3,3,0,0.0,634.0,224.0,193.85714285714286,293.7994943105636
2011-03-25,15036,0.0,4,3,0,0.0,612.0,0.0,103.28571428571429,225.21894109637287
2011-03-26,15036,0.0,5,3,1,0.0,0.0,0.0,15.857142857142858,21.26365107743484
2011-03-27,15036,24.0,6,3,1,24.0,36.0,12.0,15.857142857142858,21.26365107743484
2011-03-28,15036,28.0,0,3,0,28.0,24.0,12.0,14.142857142857142,19.802597232254556
2011-03-29,15036,0.0,1,3,0,0.0,51.0,0.0,14.714285714285714,20.188398365681888
2011-03-30,15036,1212.0,2,3,0,1212.0,0.0,48.0,7.428571428571429,12.739141034063188
2011-03-31,15036,1.0,3,3,0,1.0,0.0,634.0,180.57142857142858,454.9838301679366
2011-04-01,15036,12.0,4,4,0,12.0,0.0,612.0,180.71428571428572,454.9178366422206
2011-04-02,15036,0.0,5,4,1,0.0,0.0,0.0,182.42857142857142,454.14529875465234
2011-04-03,15036,0.0,6,4,1,0.0,24.0,36.0,182.42857142857142,454.14529875465234
2011-04-04,15036,6.0,0,4,0,6.0,28.0,24.0,179.0,455.6288694394449
2011-04-05,15036,0.0,1,4,0,0.0,0.0,51.0,175.85714285714286,456.9180920659007
2011-04-06,15036,0.0,2,4,0,0.0,1212.0,0.0,175.85714285714286,456.9180920659007
2011-04-07,15036,48.0,3,4,0,48.0,1.0,0.0,2.7142857142857144,4.644505202005315
2011-04-08,15036,93.0,4,4,0,93.0,12.0,0.0,9.428571428571429,17.614928733484568
2011-04-09,15036,0.0,5,4,1,0.0,0.0,0.0,21.0,36.29049462324847
2011-04-10,15036,0.0,6,4,1,0.0,0.0,24.0,21.0,36.29049462324847
2011-04-11,15036,12.0,0,4,0,12.0,6.0,28.0,21.0,36.29049462324847
2011-04-12,15036,12.0,1,4,0,12.0,0.0,0.0,21.857142857142858,35.94638865230947
2011-04-13,15036,684.0,2,4,0,684.0,0.0,1212.0,23.571428571428573,35.00408139468511
2011-04-14,15036,24.0,3,4,0,24.0,48.0,1.0,121.28571428571429,250.37486181438317
2011-04-15,15036,12.0,4,4,0,12.0,93.0,12.0,117.85714285714286,251.7064616912782
2011-04-16,15036,0.0,5,4,1,0.0,0.0,0.0,106.28571428571429,254.88148506427743
2011-04-17,15036,120.0,6,4,1,120.0,0.0,0.0,106.28571428571429,254.88148506427743
2011-04-18,15036,47.0,0,4,0,47.0,12.0,6.0,123.42857142857143,250.5399882539427
2011-04-19,15036,78.0,1,4,0,78.0,12.0,0.0,128.42857142857142,248.28468683002933
2011-04-20,15036,48.0,2,4,0,48.0,684.0,0.0,137.85714285714286,244.3484046543846
2011-04-21,15036,1.0,3,4,0,1.0,24.0,48.0,47.0,41.34005321718909
2011-04-22,15036,0.0,4,4,0,0.0,12.0,93.0,43.714285714285715,44.282104307550554
2011-04-23,15036,0.0,5,4,1,0.0,0.0,0.0,42.0,45.91659104651998
2011-04-24,15036,0.0,6,4,1,0.0,120.0,0.0,42.0,45.91659104651998
2011-04-25,15036,0.0,0,4,0,0.0,47.0,12.0,24.857142857142858,32.33382424762365
2011-04-26,15036,615.0,1,4,0,615.0,78.0,12.0,18.142857142857142,31.845609699656904
2011-04-27,15036,94.0,2,4,0,94.0,48.0,684.0,94.85714285714286,230.05247848511192
2011-04-28,15036,60.0,3,4,0,60.0,1.0,24.0,101.42857142857143,229.14613760862827
2011-04-29,15036,0.0,4,4,0,0.0,0.0,12.0,109.85714285714286,225.89852336202395
2011-04-30,15036,0.0,5,4,1,0.0,0.0,0.0,109.85714285714286,225.89852336202395
2011-05-01,15036,24.0,6,5,1,24.0,0.0,120.0,109.85714285714286,225.89852336202395
2011-05-02,15036,0.0,0,5,0,0.0,0.0,47.0,113.28571428571429,224.12847081210245
2011-05-03,15036,221.0,1,5,0,221.0,615.0,78.0,113.28571428571429,224.12847081210245
2011-05-04,15036,0.0,2,5,0,0.0,94.0,48.0,57.0,80.73619593053267
2011-05-05,15036,665.0,3,5,0,665.0,60.0,1.0,43.57142857142857,81.37128310580916
2011-05-06,15036,74.0,4,5,0,74.0,0.0,0.0,130.0,249.4467210982471
2011-05-07,15036,0.0,5,5,1,0.0,0.0,0.0,140.57142857142858,244.53892474263833
2011-05-08,15036,12.0,6,5,1,12.0,24.0,0.0,140.57142857142858,244.53892474263833
2011-05-09,15036,306.0,0,5,0,306.0,0.0,0.0,138.85714285714286,245.53236621093944
2011-05-10,15036,266.0,1,5,0,266.0,221.0,615.0,182.57142857142858,243.9247542056479
2011-05-11,15036,70.0,2,5,0,70.0,0.0,94.0,189.0,245.69289774024813
2011-05-12,15036,939.0,3,5,0,939.0,665.0,60.0,199.0,238.0231081218797
2011-05-13,15036,25.0,4,5,0,25.0,74.0,0.0,238.14285714285714,331.57423933483767
2011-05-14,15036,0.0,5,5,1,0.0,0.0,0.0,231.14285714285714,336.103371286984
2011-05-15,15036,12.0,6,5,1,12.0,12.0,24.0,231.14285714285714,336.103371286984
2011-05-16,15036,124.0,0,5,0,124.0,306.0,0.0,231.14285714285714,336.103371286984
2011-05-17,15036,601.0,1,5,0,601.0,266.0,221.0,205.14285714285714,336.3868945977873
2011-05-18,15036,720.0,2,5,0,720.0,70.0,0.0,253.0,368.7600846078654
2011-05-19,15036,78.0,3,5,0,78.0,939.0,665.0,345.85714285714283,395.84232069997626
2011-05-20,15036,12.0,4,5,0,12.0,25.0,74.0,222.85714285714286,303.91140626363944
2011-05-21,15036,0.0,5,5,1,0.0,0.0,0.0,221.0,305.35825953569145
2011-05-22,15036,108.0,6,5,1,108.0,12.0,12.0,221.0,305.35825953569145
2011-05-23,15036,60.0,0,5,0,60.0,124.0,306.0,234.71428571428572,296.4325186197326
2011-05-24,15036,118.0,1,5,0,118.0,601.0,266.0,225.57142857142858,301.3623827127164
2011-05-25,15036,15.0,2,5,0,15.0,720.0,70.0,156.57142857142858,252.39311740672673
2011-05-26,15036,144.0,3,5,0,144.0,78.0,939.0,55.857142857142854,47.95980459867308
2011-05-27,15036,48.0,4,5,0,48.0,12.0,25.0,65.28571428571429,58.39153559011334
2011-05-28,15036,0.0,5,5,1,0.0,0.0,0.0,70.42857142857143,54.36253962321627
2011-05-29,15036,12.0,6,5,1,12.0,108.0,12.0,70.42857142857143,54.36253962321627
2011-05-30,15036,0.0,0,5,0,0.0,60.0,124.0,56.714285714285715,55.40371312982077
2011-05-31,15036,30.0,1,5,0,30.0,118.0,601.0,48.142857142857146,59.31393476361946
2011-06-01,15036,26.0,2,6,0,26.0,15.0,720.0,35.57142857142857,50.74727297388269
2011-06-02,15036,97.0,3,6,0,97.0,144.0,78.0,37.142857142857146,50.171135697160636
2011-06-03,15036,40.0,4,6,0,40.0,48.0,12.0,30.428571428571427,34.038493615597886
2011-06-04,15036,0.0,5,6,1,0.0,0.0,0.0,29.285714285714285,33.47991579895046
2011-06-05,15036,0.0,6,6,1,0.0,12.0,108.0,29.285714285714285,33.47991579895046
2011-06-06,15036,27.0,0,6,0,27.0,0.0,60.0,27.571428571428573,34.79395130793711
2011-06-07,15036,136.0,1,6,0,136.0,30.0,118.0,31.428571428571427,32.6591342141689
2011-06-08,15036,672.0,2,6,0,672.0,26.0,15.0,46.57142857142857,51.198493281401966
2011-06-09,15036,762.0,3,6,0,762.0,97.0,144.0,138.85714285714286,240.43323991732692
2011-06-10,15036,1.0,4,6,0,1.0,40.0,48.0,233.85714285714286,334.22269450743397
2011-06-11,15036,0.0,5,6,1,0.0,0.0,0.0,228.28571428571428,338.29312451665066
2011-06-12,15036,12.0,6,6,1,12.0,0.0,12.0,228.28571428571428,338.29312451665066
2011-06-13,15036,83.0,0,6,0,83.0,27.0,0.0,230.0,336.9713143083053
2011-06-14,15036,68.0,1,6,0,68.0,136.0,30.0,238.0,331.97640478403486
2011-06-15,15036,12.0,2,6,0,12.0,672.0,26.0,228.28571428571428,336.42369827630273
2011-06-16,15036,1026.0,3,6,0,1026.0,762.0,97.0,134.0,278.9127701151981
2011-06-17,15036,36.0,4,6,0,36.0,1.0,40.0,171.71428571428572,378.1704705049097
2011-06-18,15036,0.0,5,6,1,0.0,0.0,0.0,176.71428571428572,375.7608788780946
2011-06-19,15036,60.0,6,6,1,60.0,12.0,0.0,176.71428571428572,375.7608788780946
2011-06-20,15036,18.0,0,6,0,18.0,83.0,27.0,183.57142857142858,372.67942307156216
2011-06-21,15036,38.0,1,6,0,38.0,68.0,136.0,174.28571428571428,376.3941702903639
2011-06-22,15036,36.0,2,6,0,36.0,12.0,672.0,170.0,377.97354404772835
2011-06-23,15036,49.0,3,6,0,49.0,1026.0,762.0,173.42857142857142,376.40707447427945
2011-06-24,15036,16.0,4,6,0,16.0,36.0,1.0,33.857142857142854,19.735151138925087
2011-06-25,15036,0.0,5,6,1,0.0,0.0,0.0,31.0,20.79262689833488
2011-06-26,15036,12.0,6,6,1,12.0,60.0,12.0,31.0,20.79262689833488
2011-06-27,15036,72.0,0,6,0,72.0,18.0,83.0,24.142857142857142,17.247498093237088
2011-06-28,15036,12.0,1,6,0,12.0,38.0,68.0,31.857142857142858,24.565752389784777
2011-06-29,15036,5.0,2,6,0,5.0,36.0,12.0,28.142857142857142,25.432450212465763
2011-06-30,15036,30.0,3,6,0,30.0,49.0,1026.0,23.714285714285715,26.512351119898597
2011-07-01,15036,24.0,4,7,0,24.0,16.0,36.0,21.0,24.378952670969277
2011-07-02,15036,0.0,5,7,1,0.0,0.0,0.0,22.142857142857142,24.292856092746355
2011-07-03,15036,24.0,6,7,1,24.0,12.0,60.0,22.142857142857142,24.292856092746355
2011-07-04,15036,35.0,0,7,0,35.0,72.0,18.0,23.857142857142858,23.877664398824347
2011-07-05,15036,1846.0,1,7,0,1846.0,12.0,38.0,18.571428571428573,13.113061463762298
2011-07-06,15036,38.0,2,7,0,38.0,5.0,36.0,280.57142857142856,690.4075745873731
2011-07-07,15036,19.0,3,7,0,19.0,30.0,49.0,285.2857142857143,688.3218032010209
2011-07-08,15036,0.0,4,7,0,0.0,24.0,16.0,283.7142857142857,689.0139607404469
2011-07-09,15036,0.0,5,7,1,0.0,0.0,0.0,280.2857142857143,690.5796392127689
2011-07-10,15036,0.0,6,7,1,0.0,24.0,12.0,280.2857142857143,690.5796392127689
2011-07-11,15036,156.0,0,7,0,156.0,35.0,72.0,276.85714285714283,692.1219614517441
2011-07-12,15036,36.0,1,7,0,36.0,1846.0,12.0,294.14285714285717,686.5635266968937
2011-07-13,15036,0.0,2,7,0,0.0,38.0,5.0,35.57142857142857,55.647273496723315
2011-07-14,15036,97.0,3,7,0,97.0,19.0,30.0,30.142857142857142,57.202647291387954
2011-07-15,15036,3.0,4,7,0,3.0,0.0,24.0,41.285714285714285,62.06102987037442
2011-07-16,15036,0.0,5,7,1,0.0,0.0,0.0,41.714285714285715,61.73792536659704
2011-07-17,15036,60.0,6,7,1,60.0,0.0,24.0,41.714285714285715,61.73792536659704
2011-07-18,15036,173.0,0,7,0,173.0,156.0,35.0,50.285714285714285,59.08952046320488
2011-07-19,15036,12.0,1,7,0,12.0,36.0,1846.0,52.714285714285715,64.27989391640935
2011-07-20,15036,73.0,2,7,0,73.0,0.0,38.0,49.285714285714285,65.93864391921358
2011-07-21,15036,72.0,3,7,0,72.0,97.0,19.0,59.714285714285715,62.529231259506474
2011-07-22,15036,24.0,4,7,0,24.0,3.0,0.0,56.142857142857146,60.73282630074341
2011-07-23,15036,0.0,5,7,1,0.0,0.0,0.0,59.142857142857146,58.13326234159124
2011-07-24,15036,156.0,6,7,1,156.0,60.0,0.0,59.142857142857146,58.13326234159124
2011-07-25,15036,9.0,0,7,0,9.0,173.0,156.0,72.85714285714286,68.72755044722801
2011-07-26,15036,5.0,1,7,0,5.0,12.0,36.0,49.42857142857143,55.59933195898843
2011-07-27,15036,0.0,2,7,0,0.0,73.0,0.0,48.42857142857143,56.4412885006989
2011-07-28,15036,0.0,3,7,0,0.0,72.0,97.0,38.0,57.87054518492181
2011-07-29,15036,624.0,4,7,0,624.0,24.0,3.0,27.714285714285715,57.21513286335621
2011-07-30,15036,0.0,5,7,1,0.0,0.0,0.0,113.42857142857143,232.2913810589747
2011-07-31,15036,0.0,6,7,1,0.0,156.0,60.0,113.42857142857143,232.2913810589747
2011-08-01,15036,48.0,0,8,0,48.0,9.0,173.0,91.14285714285714,234.99392089401576
2011-08-02,15036,12.0,1,8,0,12.0,5.0,12.0,96.71428571428571,233.17712458251884
2011-08-03,15036,0.0,2,8,0,0.0,0.0,73.0,97.71428571428571,232.73283272579206
2011-08-04,15036,745.0,3,8,0,745.0,0.0,72.0,97.71428571428571,232.73283272579206
2011-08-05,15036,114.0,4,8,0,114.0,624.0,24.0,204.14285714285714,330.4362916768419
2011-08-06,15036,0.0,5,8,1,0.0,0.0,0.0,131.28571428571428,273.8057184000574
2011-08-07,15036,24.0,6,8,1,24.0,0.0,156.0,131.28571428571428,273.8057184000574
2011-08-08,15036,17.0,0,8,0,17.0,48.0,9.0,134.71428571428572,272.03229850253354
2011-08-09,15036,3.0,1,8,0,3.0,12.0,5.0,130.28571428571428,273.9249984245776
2011-08-10,15036,50.0,2,8,0,50.0,0.0,0.0,129.0,274.59303220098906
2011-08-11,15036,48.0,3,8,0,48.0,745.0,0.0,136.14285714285714,271.3088207015693
2011-08-12,15036,150.0,4,8,0,150.0,114.0,624.0,36.57142857142857,39.394826829832056
2011-08-13,15036,0.0,5,8,1,0.0,0.0,0.0,41.714285714285715,51.63562815767976
2011-08-14,15036,0.0,6,8,1,0.0,24.0,0.0,41.714285714285715,51.63562815767976
2011-08-15,15036,0.0,0,8,0,0.0,17.0,48.0,38.285714285714285,53.760934657408725
2011-08-16,15036,12.0,1,8,0,12.0,3.0,12.0,35.857142857142854,55.246202196557654
2011-08-17,15036,12.0,2,8,0,12.0,50.0,0.0,37.142857142857146,54.453125320250734
2011-08-18,15036,24.0,3,8,0,24.0,48.0,745.0,31.714285714285715,54.850446019804636
2011-08-19,15036,0.0,4,8,0,0.0,150.0,114.0,28.285714285714285,54.41113331452951
2011-08-20,15036,0.0,5,8,1,0.0,0.0,0.0,6.857142857142857,9.441549509637065
2011-08-21,15036,12.0,6,8,1,12.0,0.0,24.0,6.857142857142857,9.441549509637065
2011-08-22,15036,0.0,0,8,0,0.0,0.0,17.0,8.571428571428571,9.071147352225369
2011-08-23,15036,24.0,1,8,0,24.0,12.0,3.0,8.571428571428571,9.071147352225369
2011-08-24,15036,0.0,2,8,0,0.0,12.0,50.0,10.285714285714286,10.796824930112551
2011-08-25,15036,12.0,3,8,0,12.0,24.0,48.0,8.571428571428571,11.414276774539214
2011-08-26,15036,0.0,4,8,0,0.0,0.0,150.0,6.857142857142857,9.441549509637065
2011-08-27,15036,0.0,5,8,1,0.0,0.0,0.0,6.857142857142857,9.441549509637065
2011-08-28,15036,24.0,6,8,1,24.0,12.0,0.0,6.857142857142857,9.441549509637065
2011-08-29,15036,0.0,0,8,0,0.0,0.0,0.0,8.571428571428571,11.414276774539216
2011-08-30,15036,93.0,1,8,0,93.0,24.0,12.0,8.571428571428571,11.414276774539216
2011-08-31,15036,3.0,2,8,0,3.0,0.0,12.0,18.428571428571427,34.1362814947057
2011-09-01,15036,48.0,3,9,0,48.0,12.0,24.0,18.857142857142858,33.884256774244434
2011-09-02,15036,13.0,4,9,0,13.0,0.0,0.0,24.0,35.36947836765583
2011-09-03,15036,0.0,5,9,1,0.0,0.0,0.0,25.857142857142858,34.22196454242408
2011-09-04,15036,24.0,6,9,1,24.0,24.0,12.0,25.857142857142858,34.22196454242408
2011-09-05,15036,0.0,0,9,0,0.0,0.0,0.0,25.857142857142858,34.22196454242408
2011-09-06,15036,24.0,1,9,0,24.0,93.0,24.0,25.857142857142858,34.22196454242408
2011-09-07,15036,17.0,2,9,0,17.0,3.0,0.0,16.0,17.521415467937295
2011-09-08,15036,126.0,3,9,0,126.0,48.0,12.0,18.0,16.56301099840865
2011-09-09,15036,48.0,4,9,0,48.0,13.0,0.0,29.142857142857142,43.85745307785513
2011-09-10,15036,0.0,5,9,1,0.0,0.0,0.0,34.142857142857146,43.705181124701134
2011-09-11,15036,0.0,6,9,1,0.0,24.0,24.0,34.142857142857146,43.705181124701134
2011-09-12,15036,12.0,0,9,0,12.0,0.0,0.0,30.714285714285715,45.536484587322974
2011-09-13,15036,40.0,1,9,0,40.0,24.0,93.0,32.42857142857143,44.399163441283314
2011-09-14,15036,12.0,2,9,0,12.0,17.0,3.0,34.714285714285715,44.30468103829252
2011-09-15,15036,0.0,3,9,0,0.0,126.0,48.0,34.0,44.6766158073782
2011-09-16,15036,0.0,4,9,0,0.0,48.0,13.0,16.0,20.00000000000182
2011-09-17,15036,0.0,5,9,1,0.0,0.0,0.0,9.142857142857142,14.735767952262579
2011-09-18,15036,0.0,6,9,1,0.0,0.0,24.0,9.142857142857142,14.735767952262579
2011-09-19,15036,0.0,0,9,0,0.0,12.0,0.0,9.142857142857142,14.735767952262579
2011-09-20,15036,24.0,1,9,0,24.0,40.0,24.0,7.428571428571429,15.042796092674587
2011-09-21,15036,45.0,2,9,0,45.0,12.0,17.0,5.142857142857143,9.441549509637088
2011-09-22,15036,24.0,3,9,0,24.0,0.0,126.0,9.857142857142858,17.8925363529861
2011-09-23,15036,0.0,4,9,0,0.0,0.0,48.0,13.285714285714286,17.988091298731533
2011-09-24,15036,0.0,5,9,1,0.0,0.0,0.0,13.285714285714286,17.988091298731533
2011-09-25,15036,0.0,6,9,1,0.0,0.0,0.0,13.285714285714286,17.98809129873153
2011-09-26,15036,0.0,0,9,0,0.0,0.0,12.0,13.285714285714286,17.98809129873153
2011-09-27,15036,2.0,1,9,0,2.0,24.0,40.0,13.285714285714286,17.98809129873153
2011-09-28,15036,14.0,2,9,0,14.0,45.0,12.0,10.142857142857142,17.724075635782224
2011-09-29,15036,14.0,3,9,0,14.0,24.0,0.0,5.714285714285714,9.551863443232763
2011-09-30,15036,0.0,4,9,0,0.0,0.0,0.0,4.285714285714286,6.67618368317556
2011-10-01,15036,0.0,5,10,1,0.0,0.0,0.0,4.285714285714286,6.67618368317556
2011-10-02,15036,0.0,6,10,1,0.0,0.0,0.0,4.285714285714286,6.67618368317556
2011-10-03,15036,96.0,0,10,0,96.0,0.0,0.0,4.285714285714286,6.67618368317556
